Column1,Column2
Zanieczyszczenie,Rzeszów-Nowe Miasto - py³ zawieszony PM2.5
2020-02-13," 	6.3	"
2020-02-14," 	12.2	"
2020-02-15," 	18.1	"
2020-02-16," 	12.5	"
2020-02-17," 	13.4	"
2020-02-18," 	12.5	"
2020-02-19," 	10.4	"
2020-02-20," 	19.9	"
2020-02-21," 	9.8	"
2020-02-22," 	8.9	"
2020-02-23," 	8.5	"
2020-02-24," 	7.4	"
2020-02-25," 	9.9	"
2020-02-26," 	11.8	"
2020-02-27," 	11.8	"
2020-02-28," 	16.2	"
2020-02-29," 	10.7	"
2020-03-01," 	12.3	"
2020-03-02," 	15.0	"
2020-03-03," 	8.7	"
2020-03-04," 	8.4	"
2020-03-05," 	15.5	"
2020-03-06," 	9.6	"
2020-03-07," 	8.9	"
2020-03-08," 	21.9	"
2020-03-09," 	35.8	"
2020-03-10," 	34.0	"
2020-03-11," 	9.6	"
2020-03-12," 	7.4	"
2020-03-13," 	9.0	"
2020-03-14," 	5.5	"
2020-03-15," 	18.3	"
2020-03-16," 	9.8	"
2020-03-17," 	29.3	"
2020-03-18," 	43.6	"
2020-03-19," 	42.7	"
2020-03-20," 	40.1	"
2020-03-21," 	6.7	"
2020-03-22," 	7.8	"
2020-03-23," 	14.0	"
2020-03-24," 	14.9	"
2020-03-25," 	16.9	"
2020-03-26," 	21.1	"
2020-03-27," 	31.9	"
2020-03-28," 	56.2	"
2020-03-29," 	39.2	"
2020-03-30," 	8.2	"
2020-03-31," 	20.9	"
2020-04-01," 	35.3	"
2020-04-02," 	21.2	"
2020-04-03," 	13.8	"
2020-04-04," 	30.5	"
2020-04-05," 	27.1	"
2020-04-06," 	8.6	"
2020-04-07," 	23.0	"
2020-04-08," 	29.2	"
2020-04-09," 	22.8	"
2020-04-10," 	12.2	"
2020-04-11," 	13.9	"
2020-04-12," 	11.8	"
2020-04-13," 	9.6	"
2020-04-14," 	5.2	"
2020-04-15," 	11.5	"
2020-04-16," 	10.8	"
2020-04-17," 	14.3	"
2020-04-18," 	12.6	"
2020-04-19," 	10.5	"
2020-04-20," 	13.8	"
2020-04-21," 	16.5	"
2020-04-22," 	16.9	"
2020-04-23," 	16.5	"
2020-04-24," 	17.1	"
2020-04-25," 	10.2	"
2020-04-26," 	6.7	"
2020-04-27," 	12.6	"
2020-04-28," 	11.7	"
2020-04-29," 	11.1	"
2020-04-30," 	8.8	"
2020-05-01," 	7.3	"
2020-05-02," 	6.2	"
2020-05-03," 	5.7	"
2020-05-04,
2020-05-05," 	7.5	"
2020-05-06," 	5.3	"
2020-05-07," 	6.4	"
2020-05-08," 	11.6	"
2020-05-09," 	15.6	"
2020-05-10," 	13.6	"
2020-05-11," 	11.4	"
2020-05-12," 	6.6	"
2020-05-13," 	6.8	"
2020-05-14," 	7.8	"
2020-05-15," 	10.0	"
2020-05-16," 	12.5	"
2020-05-17," 	13.5	"
2020-05-18," 	10.4	"
2020-05-19," 	10.5	"
2020-05-20," 	6.3	"
2020-05-21," 	6.0	"
2020-05-22," 	7.7	"
2020-05-23," 	8.8	"
2020-05-24," 	5.9	"
2020-05-25," 	4.6	"
2020-05-26," 	4.5	"
2020-05-27," 	5.4	"
2020-05-28," 	5.7	"
2020-05-29," 	5.7	"
2020-05-30," 	4.8	"
2020-05-31," 	3.2	"
2020-06-01," 	7.2	"
2020-06-02," 	7.2	"
2020-06-03,
2020-06-04," 	9.8	"
2020-06-05," 	9.1	"
2020-06-06," 	7.1	"
2020-06-07," 	9.4	"
2020-06-08," 	10.4	"
2020-06-09," 	12.0	"
2020-06-10," 	11.8	"
2020-06-11," 	7.4	"
2020-06-12," 	13.4	"
2020-06-13," 	15.6	"
2020-06-14," 	7.2	"
2020-06-15," 	7.0	"
2020-06-16," 	8.7	"
2020-06-17," 	11.1	"
2020-06-18," 	10.5	"
2020-06-19," 	8.7	"
2020-06-20," 	11.3	"
2020-06-21," 	10.7	"
2020-06-22," 	9.4	"
2020-06-23," 	7.4	"
2020-06-24," 	10.0	"
2020-06-25," 	12.6	"
2020-06-26," 	8.8	"
2020-06-27," 	10.9	"
2020-06-28," 	10.1	"
2020-06-29," 	9.7	"
2020-06-30," 	9.0	"
2020-07-01," 	7.9	"
2020-07-02," 	10.5	"
2020-07-03," 	10.2	"
2020-07-04," 	11.5	"
2020-07-05," 	11.9	"
2020-07-06," 	9.4	"
2020-07-07," 	7.1	"
2020-07-08," 	7.7	"
2020-07-09," 	8.1	"
2020-07-10," 	11.3	"
2020-07-11," 	8.8	"
2020-07-12," 	6.2	"
2020-07-13," 	7.6	"
2020-07-14," 	9.7	"
2020-07-15," 	9.7	"
2020-07-16," 	10.5	"
2020-07-17," 	9.8	"
2020-07-18," 	11.8	"
2020-07-19," 	9.5	"
2020-07-20," 	10.4	"
2020-07-21," 	11.6	"
2020-07-22," 	11.9	"
2020-07-23," 	13.0	"
2020-07-24," 	13.4	"
2020-07-25," 	15.8	"
2020-07-26," 	14.8	"
2020-07-27," 	10.2	"
2020-07-28," 	10.5	"
2020-07-29," 	12.4	"
2020-07-30," 	14.5	"
2020-07-31," 	12.7	"
2020-08-01," 	9.2	"
2020-08-02," 	7.6	"
2020-08-03," 	8.4	"
2020-08-04," 	11.4	"
2020-08-05," 	5.3	"
2020-08-06," 	16.5	"
2020-08-07," 	20.9	"
2020-08-08," 	20.6	"
2020-08-09," 	12.0	"
2020-08-10," 	9.4	"
2020-08-11," 	11.5	"
2020-08-12," 	11.1	"
2020-08-13," 	12.5	"
2020-08-14," 	14.2	"
2020-08-15," 	12.8	"
2020-08-16," 	13.5	"
2020-08-17," 	12.1	"
2020-08-18," 	9.8	"
2020-08-19," 	12.4	"
2020-08-20," 	14.3	"
2020-08-21," 	14.5	"
2020-08-22," 	13.7	"
2020-08-23," 	6.5	"
2020-08-24," 	9.3	"
2020-08-25," 	8.7	"
2020-08-26," 	8.8	"
2020-08-27," 	5.3	"
2020-08-28," 	6.4	"
2020-08-29," 	11.4	"
2020-08-30," 	13.9	"
2020-08-31," 	7.3	"
2020-09-01," 	4.8	"
2020-09-02," 	4.8	"
2020-09-03," 	6.6	"
2020-09-04," 	12.8	"
2020-09-05," 	10.3	"
2020-09-06," 	6.5	"
2020-09-07," 	5.7	"
2020-09-08," 	8.4	"
2020-09-09," 	8.3	"
2020-09-10," 	11.0	"
2020-09-11," 	16.1	"
2020-09-12," 	16.1	"
2020-09-13," 	13.6	"
2020-09-14," 	15.7	"
2020-09-15," 	17.0	"
2020-09-16," 	17.7	"
2020-09-17," 	11.0	"
2020-09-18," 	7.7	"
2020-09-19," 	13.0	"
2020-09-20," 	16.3	"
2020-09-21,
2020-09-22,
2020-09-23,
2020-09-24,
2020-09-25,
2020-09-26,
2020-09-27,
2020-09-28,
2020-09-29,
2020-09-30,
2020-10-01,
2020-10-02,
2020-10-03,
2020-10-04,
2020-10-05," 	9.1	"
2020-10-06," 	7.2	"
2020-10-07," 	7.4	"
2020-10-08," 	11.7	"
2020-10-09," 	11.0	"
2020-10-10," 	15.9	"
2020-10-11," 	8.5	"
2020-10-12," 	7.9	"
2020-10-13," 	3.0	"
2020-10-14," 	2.4	"
2020-10-15," 	13.4	"
2020-10-16," 	13.2	"
2020-10-17," 	6.1	"
2020-10-18," 	6.4	"
2020-10-19," 	9.7	"
2020-10-20," 	9.6	"
2020-10-21," 	9.1	"
2020-10-22," 	11.1	"
2020-10-23," 	14.3	"
2020-10-24," 	24.1	"
2020-10-25," 	16.2	"
2020-10-26," 	11.7	"
2020-10-27," 	13.9	"
2020-10-28," 	23.2	"
2020-10-29," 	13.5	"
2020-10-30," 	10.7	"
2020-10-31," 	18.4	"
2020-11-01," 	24.7	"
2020-11-02," 	7.4	"
2020-11-03," 	11.6	"
2020-11-04," 	7.2	"
2020-11-05," 	14.8	"
2020-11-06," 	11.9	"
2020-11-07," 	14.8	"
2020-11-08," 	22.3	"
2020-11-09," 	20.8	"
2020-11-10," 	13.6	"
2020-11-11," 	9.8	"
2020-11-12," 	8.5	"
2020-11-13," 	12.1	"
2020-11-14," 	13.6	"
2020-11-15," 	7.5	"
2020-11-16," 	14.5	"
2020-11-17," 	32.8	"
2020-11-18," 	9.4	"
2020-11-19," 	22.2	"
2020-11-20," 	8.7	"
2020-11-21," 	9.4	"
2020-11-22," 	19.2	"
2020-11-23," 	14.6	"
2020-11-24," 	12.6	"
2020-11-25," 	14.5	"
2020-11-26," 	19.8	"
2020-11-27," 	16.3	"
2020-11-28," 	16.3	"
2020-11-29," 	16.4	"
2020-11-30," 	24.5	"
2020-12-01," 	15.4	"
2020-12-02," 	19.4	"
2020-12-03," 	23.5	"
2020-12-04," 	24.9	"
2020-12-05," 	20.4	"
2020-12-06," 	9.4	"
2020-12-07," 	12.5	"
2020-12-08," 	16.9	"
2020-12-09," 	17.3	"
2020-12-10," 	16.1	"
2020-12-11," 	24.1	"
2020-12-12," 	10.4	"
2020-12-13," 	10.1	"
2020-12-14," 	15.5	"
2020-12-15," 	16.6	"
2020-12-16," 	25.4	"
2020-12-17," 	47.7	"
2020-12-18," 	29.1	"
2020-12-19," 	21.2	"
2020-12-20," 	40.2	"
2020-12-21," 	41.1	"
2020-12-22," 	11.8	"
2020-12-23," 	9.3	"
2020-12-24," 	9.7	"
2020-12-25," 	7.7	"
2020-12-26," 	13.4	"
2020-12-27," 	17.5	"
2020-12-28,
2020-12-29,
2020-12-30,
2020-12-31,
